id	loan_doc_id	from_ac_id	to_ac_id	amount	txn_type	txn_id	txn_mode	txn_exec_by	txn_date	remarks	created_by	updated_by	created_at	updated_at
56899	CCA-119875-36860	NULL	1783	512000.00	payment	S2LWHMz5	wallet_portal	2204	2021-02-22 00:00:00	NULL	26	NULL	2021-02-22 11:38:47	NULL
57048	UEZM 06411	NULL	2895	800000.00	payment	83013846	wallet_transfer	3	2020-08-31 00:00:00	NULL	3	NULL	2021-02-22 15:36:54	NULL
57171	CCA-110706-45628	NULL	1783	512000.00	payment	efDsFSgB	wallet_portal	2204	2021-02-23 00:00:00	NULL	26	NULL	2021-02-23 11:33:24	NULL
57177	CCA-246414-10426	NULL	1783	1022000.00	payment	E6d6VHwB	wallet_portal	2204	2021-02-23 00:00:00	NULL	26	NULL	2021-02-23 11:58:39	NULL
57580	UEZM-429483-54705	NULL	1688	1532000.00	payment	10502553	wallet_transfer	1173	2021-02-25 00:00:00	NULL	13	NULL	2021-02-25 12:30:32	NULL
57763	CCA-433538-21503	NULL	1783	512000.00	payment	IZwkyP5s	wallet_portal	2204	2021-02-26 00:00:00	NULL	26	NULL	2021-02-26 12:02:05	NULL
57776	CCA-742733-47505	NULL	1783	512000.00	payment	2FkKcteN	wallet_portal	2204	2021-02-26 00:00:00	NULL	26	NULL	2021-02-26 12:39:13	NULL
57777	CCA-742733-47505	NULL	1783	512000.00	payment	2FkKcteN	wallet_portal	2204	2021-02-26 00:00:00	NULL	26	NULL	2021-02-26 12:39:55	NULL
57783	CCA-611402-95167	NULL	1783	1022000.00	payment	4u9kqjs9	wallet_portal	2204	2021-02-26 00:00:00	NULL	26	NULL	2021-02-26 12:55:42	NULL
57789	CCA-325972-28546	NULL	1783	2038000.00	payment	GwB6YJA49x63GDnECy6bHtYcRb4Y6PTZ	wallet_portal	2204	2021-02-24 00:00:00	GwB6YJA4/9x63GDnE/Cy6bHtYc/Rb4Y6PTZ	26	NULL	2021-02-26 13:16:13	NULL
57922	CCA-447429-26884	NULL	1783	512000.00	payment	iVlBFDQg	wallet_portal	1486	2021-02-27 00:00:00	NULL	18	NULL	2021-02-27 12:20:52	NULL
57965	CCA-488278-36669	NULL	1783	3055000.00	payment	nxMXwyCt,Syn4H2iQ	wallet_portal	1486	2021-02-27 00:00:00	NULL	18	NULL	2021-02-27 14:50:01	NULL
58217	CCA-662082-29579	NULL	1783	512000.00	payment	YtKAvKjm	wallet_portal	2204	2021-03-01 00:00:00	NULL	26	NULL	2021-03-01 15:11:13	NULL
58468	UEZM-923548-44479	NULL	3	1010000.00	payment	92489890	wallet_portal	1173	2021-03-02 00:00:00	NULL	13	NULL	2021-03-02 16:40:56	NULL
58919	CCA-178850-49627	NULL	1783	2038000.00	payment	EP5Mn38mFuuhP5Yn	wallet_portal	1486	2021-03-05 00:00:00	EP5Mn38m/FuuhP5Yn	18	NULL	2021-03-05 11:16:23	NULL
58955	CCA-453254-28786	NULL	1783	100000.00	payment	MT3WJHgb	wallet_transfer	3	2021-02-11 00:00:00	NULL	3	NULL	2021-03-05 12:22:10	NULL
60260	CCA-773184-95671	NULL	1783	512000.00	payment	eNzNBb5S	wallet_portal	1486	2021-03-13 00:00:00	NULL	18	NULL	2021-03-13 12:32:06	NULL
60291	CCA-434807-53901	NULL	1783	3055000.00	payment	frq3ekSF,vujbBQ6W	wallet_portal	1486	2021-03-13 00:00:00	NULL	18	NULL	2021-03-13 14:25:27	NULL
60645	CCA-350437-20151	NULL	1783	1022000.00	payment	2N8lF1Mx	wallet_portal	2204	2021-03-16 00:00:00	NULL	26	NULL	2021-03-16 14:03:49	NULL
60985	CCA-825820-49425	NULL	1783	512000.00	payment	8SS722my	wallet_portal	1486	2021-03-18 00:00:00	NULL	18	NULL	2021-03-18 13:17:14	NULL
61046	CCA-559147-40823	NULL	1783	512000.00	payment	FpbpGiyp	wallet_portal	2204	2021-03-18 00:00:00	NULL	26	NULL	2021-03-18 16:51:57	NULL
61084	UEZM-968560-53104	NULL	1688	1532000.00	payment	53649055	wallet_transfer	1173	2021-03-19 00:00:00	NULL	13	NULL	2021-03-19 10:36:00	NULL
61104	UEZM-805617-26373	NULL	3	1532000.00	payment	93459729	wallet_portal	1173	2021-03-19 00:00:00	NULL	13	NULL	2021-03-19 10:50:21	NULL
61187	UEZM-978353-41208	NULL	3	2000000.00	payment	93429398	wallet_portal	1173	2021-03-18 00:00:00	NULL	13	NULL	2021-03-19 12:47:43	NULL
61354	UEZM-757546-48236	NULL	3	512000.00	payment	93502368	wallet_portal	1486	2021-03-20 00:00:00	NULL	18	NULL	2021-03-20 11:04:21	NULL
61514	UEZM-293600-26881	NULL	3	1022000.00	payment	93590815	wallet_portal	1173	2021-03-22 00:00:00	NULL	13	NULL	2021-03-22 11:15:50	NULL
61534	CCA-903153-81854	NULL	1783	1022000.00	payment	bRQw2CNp	wallet_portal	1486	2021-03-22 00:00:00	NULL	18	NULL	2021-03-22 12:08:55	NULL
62702	UEZM-330200-25808	NULL	1688	767000.00	payment	83081695	wallet_transfer	1173	2021-03-29 00:00:00	NULL	13	NULL	2021-03-29 12:01:21	NULL
62765	UEZM-978353-90037	NULL	3	2000000.00	payment	93921010	wallet_portal	1173	2021-03-29 00:00:00	NULL	13	NULL	2021-03-29 13:41:48	NULL
62786	UEZM-839608-65969	NULL	1688	1022000.00	payment	26510599	wallet_transfer	1173	2021-03-29 00:00:00	NULL	13	NULL	2021-03-29 14:56:51	NULL
62936	CCA-629668-11765	NULL	1783	512000.00	payment	ltgXqrRI	wallet_portal	2204	2021-03-30 00:00:00	NULL	26	NULL	2021-03-30 11:54:50	NULL
63586	UEZM-680593-68256	NULL	2895	1022000.00	payment	94187205	wallet_portal	1173	2021-04-03 00:00:00	NULL	13	NULL	2021-04-03 13:00:46	NULL
63780	CCA-958938-21740	NULL	1783	767000.00	payment	M3nFCpY1	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 12:18:45	NULL
63781	CCA-958938-21740	NULL	1783	767000.00	payment	M3nFCpY1	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 12:18:48	NULL
63788	CCA-718903-11240	NULL	1783	3055000.00	payment	bT4JMK7nTPB1rVvXLxSqwelU	wallet_portal	1486	2021-04-06 00:00:00	bT4JMK7nTPB1rVvXLxSqwelU	18	NULL	2021-04-06 12:25:46	NULL
63789	CCA-718903-11240	NULL	1783	3055000.00	payment	bT4JMK7nTPB1rVvXLxSqwelU	wallet_portal	1486	2021-04-06 00:00:00	bT4JMK7nTPB1rVvXLxSqwelU	18	NULL	2021-04-06 12:25:49	NULL
63790	CCA-718903-11240	NULL	1783	3055000.00	payment	bT4JMK7nTPB1rVvXLxSqwelU	wallet_portal	1486	2021-04-06 00:00:00	bT4JMK7nTPB1rVvXLxSqwelU	18	NULL	2021-04-06 12:25:49	NULL
63791	CCA-718903-11240	NULL	1783	3055000.00	payment	bT4JMK7nTPB1rVvXLxSqwelU	wallet_portal	1486	2021-04-06 00:00:00	bT4JMK7nTPB1rVvXLxSqwelU	18	NULL	2021-04-06 12:25:50	NULL
63792	CCA-718903-11240	NULL	1783	3055000.00	payment	bT4JMK7nTPB1rVvXLxSqwelU	wallet_portal	1486	2021-04-06 00:00:00	bT4JMK7nTPB1rVvXLxSqwelU	18	NULL	2021-04-06 12:25:52	NULL
63798	CCA-778198-18007	NULL	1783	1022000.00	payment	EwKRyDPm	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 12:29:01	NULL
63799	CCA-778198-18007	NULL	1783	1022000.00	payment	EwKRyDPm	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 12:29:04	NULL
63800	CCA-778198-18007	NULL	1783	1022000.00	payment	EwKRyDPm	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 12:29:12	NULL
63802	CCA-778198-18007	NULL	1783	1022000.00	payment	EwKRyDPm	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 12:29:18	NULL
63803	CCA-778198-18007	NULL	1783	1022000.00	payment	EwKRyDPm	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 12:29:18	NULL
63818	CCA-370438-98324	NULL	1783	1022000.00	payment	9hPlgnYd	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 12:47:30	NULL
63824	CCA-903153-45636	NULL	1783	1022000.00	payment	ZBPcX85J	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 12:53:46	NULL
63825	CCA-903153-45636	NULL	1783	1022000.00	payment	ZBPcX85J	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 12:53:50	NULL
63854	CCA-855491-82107	NULL	1783	1532000.00	payment	BiA7Npz4	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 13:46:56	NULL
63855	CCA-855491-82107	NULL	1783	1532000.00	payment	BiA7Npz4	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 13:46:57	NULL
63868	CCA-604987-42327	NULL	1783	1532000.00	payment	X6xVNeEG	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 13:58:49	NULL
63878	CCA-830530-44463	NULL	1783	1532000.00	payment	6E2DWmpN	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 14:07:23	NULL
63932	CCA-375764-46011	NULL	1783	1022000.00	payment	JN2uVIRq	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 15:58:06	NULL
63934	CCA-375764-46011	NULL	1783	1022000.00	payment	JN2uVIRq	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 15:58:09	NULL
63939	CCA-443011-22131	NULL	1783	1022000.00	payment	F3IL42kv	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 16:13:22	NULL
63963	CCA-140339-54799	NULL	1783	1022000.00	payment	W9V9GPn3	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 16:59:31	NULL
63964	CCA-140339-54799	NULL	1783	1022000.00	payment	W9V9GPn3	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 16:59:32	NULL
63965	CCA-140339-54799	NULL	1783	1022000.00	payment	W9V9GPn3	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 16:59:33	NULL
63966	CCA-140339-54799	NULL	1783	1022000.00	payment	W9V9GPn3	wallet_portal	1486	2021-04-06 00:00:00	NULL	18	NULL	2021-04-06 16:59:33	NULL
63979	CCA-684319-21712	NULL	1783	2038000.00	payment	gcx3difmiC85sCni	wallet_portal	1486	2021-04-06 00:00:00	gcx3difmiC85sCni	18	NULL	2021-04-06 17:27:36	NULL
64161	CCA-708285-23235	NULL	1783	2038000.00	payment	QnE2ubGDQnE2ubGD	wallet_portal	1486	2021-04-07 00:00:00	QnE2ubGDQnE2ubGD	18	NULL	2021-04-07 15:58:38	NULL
